EEG,t_EEG
-28.56532,14.69
-22.15644,14.7
-20.96622,14.71
-20.32533,14.72
-24.71999,14.73
-36.80532,14.74
-49.25687,14.75
-61.70843,14.76
-73.88531,14.77
-85.69598,14.78
-94.57686,14.79
-103,14.8
-105.7466,14.81
-104.5564,14.82
-98.23908,14.83
-91.09775,14.84
-89.54131,14.85
-83.13242,14.86
-77.18131,14.87
-76.44887,14.88
-78.18842,14.89
-75.07553,14.9
-65.27909,14.91
-56.67287,14.92
-51.54576,14.93
-50.81332,14.94
-49.07376,14.95
-45.68621,14.96
-48.06665,14.97
-48.61599,14.98
-45.04532,14.99
-37.53777,15
-30.85421,15.01
-24.99466,15.02
-14.19111,15.03
-9.063997,15.04
-4.760888,15.05
-0.6408887,15.06
1.190222,15.07
-3.47911,15.08
-12.54311,15.09
-13.55022,15.1
-7.599109,15.11
5.676443,15.12
15.19822,15.13
16.29688,15.14
14.92355,15.15
13.00089,15.16
12.26844,15.17
12.45155,15.18
18.58577,15.19
25.54399,15.2
35.24888,15.21
42.93954,15.22
39.09421,15.23
34.51643,15.24
27.92444,15.25
19.86755,15.26
16.11377,15.27
19.22666,15.28
31.86132,15.29
46.69332,15.3
58.22932,15.31
63.44798,15.32
59.60265,15.33
50.81332,15.34
42.48177,15.35
37.99554,15.36
38.36177,15.37
42.02399,15.38
41.74932,15.39
44.86221,15.4
55.84887,15.41
56.2151,15.42
50.53865,15.43
44.40443,15.44
38.17865,15.45
40.10132,15.46
42.66488,15.47
43.67199,15.48
48.06665,15.49
47.24265,15.5
31.86132,15.51
16.20533,15.52
12.81777,15.53
7.324442,15.54
8.78933,15.55
15.01511,15.56
16.38844,15.57
18.12799,15.58
19.86755,15.59
29.75555,15.6
38.81955,15.61
48.34132,15.62
53.65154,15.63
53.19376,15.64
53.7431,15.65
50.4471,15.66
47.05954,15.67
43.8551,15.68
40.19288,15.69
36.16443,15.7
34.88266,15.71
38.72799,15.72
40.5591,15.73
38.9111,15.74
36.34755,15.75
33.69244,15.76
34.24177,15.77
34.42488,15.78
33.1431,15.79
30.39643,15.8
26.45955,15.81
22.24799,15.82
15.56444,15.83
13.91644,15.84
10.07111,15.85
8.239998,15.86
15.56444,15.87
17.21244,15.88
14.09955,15.89
5.493332,15.9
-2.929777,15.91
-5.859554,15.92
-9.155553,15.93
-12.45155,15.94
-12.08533,15.95
-9.887997,15.96
-13.09244,15.97
-18.21955,15.98
-20.32533,15.99
-22.88888,16
-23.2551,16.01
-17.94488,16.02
-11.26133,16.03
-5.859554,16.04
-8.239998,16.05
-15.10666,16.06
-15.28977,16.07
-13.64177,16.08
-13.82488,16.09
-9.979552,16.1
-1.190222,16.11
5.493332,16.12
5.401776,16.13
-0,16.14
-7.599109,16.15
-17.67022,16.16
-21.88177,16.17
-22.06488,16.18
-18.95199,16.19
-15.56444,16.2
-16.20533,16.21
-10.16266,16.22
-7.415998,16.23
-5.401776,16.24
-4.669332,16.25
-4.943998,16.26
-0.4577776,16.27
3.204443,16.28
6.866664,16.29
6.317331,16.3
4.028443,16.31
-1.098666,16.32
-7.965331,16.33
-9.613331,16.34
-7.873775,16.35
-3.021333,16.36
0.5493332,16.37
3.112888,16.38
6.591998,16.39
3.112888,16.4
3.936888,16.41
7.507553,16.42
7.507553,16.43
9.155553,16.44
7.690664,16.45
6.775109,16.46
7.690664,16.47
5.767998,16.48
1.190222,16.49
-0.9155553,16.5
-1.556444,16.51
-4.577776,16.52
-7.324442,16.53
-8.972442,16.54
-9.521775,16.55
-9.521775,16.56
-6.866664,16.57
-4.760888,16.58
-6.500443,16.59
-6.591998,16.6
-7.599109,16.61
-11.536,16.62
-13.64177,16.63
-11.44444,16.64
-6.225776,16.65
-4.30311,16.66
-9.338664,16.67
-15.01511,16.68
-15.28977,16.69
-18.49422,16.7
-21.60711,16.71
-17.76177,16.72
-15.38133,16.73
-15.93066,16.74
-16.20533,16.75
-15.47288,16.76
-17.12088,16.77
-20.41688,16.78
-18.58577,16.79
-15.93066,16.8
-16.20533,16.81
-14.46577,16.82
-10.43733,16.83
-10.25422,16.84
-11.90222,16.85
-11.71911,16.86
-7.690664,16.87
-6.591998,16.88
-10.52889,16.89
-10.98666,16.9
-11.90222,16.91
-14.74044,16.92
-13.64177,16.93
-11.62755,16.94
-10.80355,16.95
-9.887997,16.96
-16.38844,16.97
-23.52977,16.98
-26.00177,16.99
-27.55821,17
-28.10755,17.01
-25.54399,17.02
-13.45866,17.03
-4.486221,17.04
-0.09155553,17.05
6.775109,17.06
13.27555,17.07
14.832,17.08
10.07111,17.09
6.95822,17.1
7.690664,17.11
11.81066,17.12
13.73333,17.13
14.55733,17.14
14.832,17.15
16.11377,17.16
18.58577,17.17
18.12799,17.18
19.22666,17.19
20.23377,17.2
23.2551,17.21
20.96622,17.22
13.00089,17.23
8.331553,17.24
-0.6408887,17.25
-2.929777,17.26
2.471999,17.27
4.211555,17.28
1.190222,17.29
0.2746666,17.3
5.493332,17.31
10.07111,17.32
14.37422,17.33
14.37422,17.34
13.64177,17.35
12.81777,17.36
10.25422,17.37
8.880886,17.38
6.225776,17.39
10.07111,17.4
16.29688,17.41
18.76888,17.42
19.86755,17.43
17.304,17.44
9.247108,17.45
3.47911,17.46
0.3662221,17.47
-3.021333,17.48
-5.12711,17.49
-8.514664,17.5
-4.669332,17.51
-0.6408887,17.52
-2.014222,17.53
-5.12711,17.54
-15.10666,17.55
-20.78311,17.56
-26.64266,17.57
-30.85421,17.58
-24.44533,17.59
-25.08621,17.6
-30.21332,17.61
-29.93866,17.62
-29.48088,17.63
-28.01599,17.64
-32.22755,17.65
-39.18576,17.66
-41.56621,17.67
-47.51732,17.68
-55.11643,17.69
-56.58132,17.7
-56.48976,17.71
-49.53154,17.72
-40.37599,17.73
-37.72088,17.74
-32.59377,17.75
-28.83999,17.76
-24.71999,17.77
-26.09332,17.78
-30.30488,17.79
-31.40355,17.8
-39.36888,17.81
-47.05954,17.82
-50.81332,17.83
-52.73598,17.84
-50.81332,17.85
-46.05243,17.86
-39.82666,17.87
-33.78399,17.88
-28.1991,17.89
-23.2551,17.9
-24.81155,17.91
-25.7271,17.92
-27.00888,17.93
-31.58666,17.94
-25.45244,17.95
-19.77599,17.96
-20.14222,17.97
-15.83911,17.98
-11.07822,17.99
-8.78933,18
-4.577776,18.01
-3.204443,18.02
-7.141331,18.03
-10.43733,18.04
-12.26844,18.05
-6.95822,18.06
-6.317331,18.07
-9.613331,18.08
-9.155553,18.09
-10.62044,18.1
-5.767998,18.11
0.7324442,18.12
3.936888,18.13
4.119999,18.14
8.606219,18.15
9.521775,18.16
6.042665,18.17
5.584887,18.18
1.739555,18.19
-1.098666,18.2
-7.232887,18.21
-8.148442,18.22
-4.486221,18.23
-0.6408887,18.24
6.317331,18.25
7.507553,18.26
7.873775,18.27
4.119999,18.28
-1.831111,18.29
-5.218665,18.3
-7.324442,18.31
-0.8239998,18.32
7.873775,18.33
10.98666,18.34
7.965331,18.35
5.401776,18.36
5.401776,18.37
5.584887,18.38
6.408887,18.39
7.141331,18.4
9.613331,18.41
14.09955,18.42
16.93777,18.43
19.59288,18.44
20.78311,18.45
21.69866,18.46
19.40977,18.47
12.72622,18.48
7.78222,18.49
5.493332,18.5
12.36,18.51
15.56444,18.52
18.76888,18.53
28.29066,18.54
26.91733,18.55
18.03644,18.56
8.239998,18.57
1.098666,18.58
-3.753777,18.59
-1.281777,18.6
3.47911,18.61
8.606219,18.62
13.45866,18.63
9.796441,18.64
5.584887,18.65
-0.1831111,18.66
-0.9155553,18.67
1.556444,18.68
-1.007111,18.69
3.570666,18.7
10.25422,18.71
8.972442,18.72
10.16266,18.73
14.74044,18.74
20.23377,18.75
25.26933,18.76
25.7271,18.77
22.33955,18.78
13.55022,18.79
4.211555,18.8
-1.190222,18.81
0.7324442,18.82
4.943998,18.83
7.690664,18.84
10.16266,18.85
6.591998,18.86
5.401776,18.87
1.190222,18.88
-2.65511,18.89
-0.09155553,18.9
-1.281777,18.91
2.65511,18.92
2.105777,18.93
-4.943998,18.94
-9.521775,18.95
-17.12088,18.96
-19.13511,18.97
-11.44444,18.98
-3.662221,18.99
-0.3662221,19
4.028443,19.01
2.288888,19.02
-3.662221,19.03
-5.493332,19.04
-7.049776,19.05
-7.049776,19.06
-6.500443,19.07
-4.852443,19.08
-0.4577776,19.09
-4.394665,19.1
-13.91644,19.11
-17.21244,19.12
-21.51555,19.13
-26.09332,19.14
-26.36799,19.15
-26.91733,19.16
-27.55821,19.17
-31.40355,19.18
-33.32621,19.19
-29.29777,19.2
-27.83288,19.21
-24.53688,19.22
-16.84622,19.23
-12.26844,19.24
-4.211555,19.25
4.028443,19.26
6.591998,19.27
9.521775,19.28
10.52889,19.29
12.54311,19.3
12.72622,19.31
6.866664,19.32
5.676443,19.33
3.753777,19.34
1.739555,19.35
-1.373333,19.36
-3.662221,19.37
-3.021333,19.38
-5.310221,19.39
-6.95822,19.4
-7.78222,19.41
-4.028443,19.42
-0.1831111,19.43
2.105777,19.44
5.584887,19.45
10.34577,19.46
14.09955,19.47
16.66311,19.48
24.44533,19.49
28.1991,19.5
27.3751,19.51
26.27644,19.52
17.02933,19.53
3.662221,19.54
-5.676443,19.55
-5.584887,19.56
2.563555,19.57
14.09955,19.58
27.00888,19.59
35.6151,19.6
34.69955,19.61
28.29066,19.62
25.08621,19.63
23.16355,19.64
19.59288,19.65
21.14933,19.66
25.7271,19.67
25.91022,19.68
23.34666,19.69
20.14222,19.7
12.90933,19.71
8.972442,19.72
7.415998,19.73
8.331553,19.74
13.64177,19.75
14.37422,19.76
15.01511,19.77
12.72622,19.78
5.767998,19.79
-8.78933,19.8
-30.76266,19.81
-49.71465,19.82
-61.06754,19.83
-78.37153,19.84
-94.21064,19.85
-93.75286,19.86
-90.91464,19.87
-81.57597,19.88
-69.76531,19.89
-62.89865,19.9
-60.88443,19.91
-63.26487,19.92
-69.39909,19.93
-81.57597,19.94
-87.80175,19.95
-79.37865,19.96
-70.13154,19.97
-61.70843,19.98
-52.55287,19.99
-46.96799,20
-45.04532,20.01
-48.34132,20.02
-50.35554,20.03
-48.06665,20.04
-44.49599,20.05
-39.00266,20.06
-31.76977,20.07
-20.69155,20.08
-6.866664,20.09
1.739555,20.1
8.972442,20.11
11.99377,20.12
10.52889,20.13
13.00089,20.14
14.28266,20.15
17.39555,20.16
17.76177,20.17
16.48,20.18
21.60711,20.19
22.4311,20.2
20.14222,20.21
15.656,20.22
9.521775,20.23
6.134221,20.24
2.563555,20.25
1.922666,20.26
8.239998,20.27
21.24088,20.28
29.38932,20.29
31.03732,20.3
30.30488,20.31
24.53688,20.32
20.87466,20.33
24.0791,20.34
27.3751,20.35
26.73421,20.36
26.09332,20.37
25.36088,20.38
23.43822,20.39
22.61422,20.4
29.29777,20.41
39.00266,20.42
44.40443,20.43
42.29865,20.44
37.53777,20.45
38.54488,20.46
41.74932,20.47
49.16532,20.48
56.12354,20.49
54.38398,20.5
52.00354,20.51
49.16532,20.52
40.83377,20.53
38.81955,20.54
43.94666,20.55
52.73598,20.56
62.53242,20.57
66.74398,20.58
72.23731,20.59
70.77242,20.6
58.13776,20.61
45.68621,20.62
35.6151,20.63
29.20621,20.64
23.16355,20.65
26.00177,20.66
38.54488,20.67
45.86932,20.68
50.81332,20.69
52.91909,20.7
55.57421,20.71
61.70843,20.72
61.98309,20.73
55.75732,20.74
47.05954,20.75
45.68621,20.76
54.20087,20.77
60.79287,20.78
68.20887,20.79
79.19553,20.8
85.78753,20.81
92.56264,20.82
87.52708,20.83
72.78664,20.84
66.19465,20.85
65.00443,20.86
70.22309,20.87
76.1742,20.88
80.93509,20.89
86.15376,20.9
89.17509,20.91
90.73153,20.92
86.79464,20.93
79.74487,20.94
78.09686,20.95
78.55464,20.96
78.73775,20.97
82.94931,20.98
88.44264,20.99
95.9502,21
101.4435,21.01
103.4577,21.02
103.0915,21.03
94.30219,21.04
87.16087,21.05
80.2942,21.06
71.68798,21.07
65.73687,21.08
61.98309,21.09
62.89865,21.1
61.43376,21.11
58.68709,21.12
58.13776,21.13
55.84887,21.14
51.2711,21.15
45.59465,21.16
43.21421,21.17
40.28443,21.18
36.53065,21.19
36.98843,21.2
39.09421,21.21
41.93243,21.22
43.39732,21.23
41.29154,21.24
35.79821,21.25
26.64266,21.26
19.68444,21.27
15.56444,21.28
13.55022,21.29
14.008,21.3
10.62044,21.31
3.47911,21.32
-5.218665,21.33
-15.19822,21.34
-25.81866,21.35
-36.53065,21.36
-48.52443,21.37
-62.62398,21.38
-74.61775,21.39
-84.78042,21.4
-92.10486,21.41
-97.04886,21.42
-109.1342,21.43
-123.5084,21.44
-137.1502,21.45
-148.8693,21.46
-156.3768,21.47
-163.6097,21.48
-168.3706,21.49
-170.7511,21.5
-169.5608,21.51
-168.0044,21.52
-167.0888,21.53
-162.328,21.54
-156.4684,21.55
-151.7075,21.56
-143.9253,21.57
-133.1217,21.58
-117.9235,21.59
-99.52086,21.6
-85.60442,21.61
-76.1742,21.62
-73.51909,21.63
-67.84264,21.64
-59.60265,21.65
-54.01776,21.66
-50.53865,21.67
-44.31288,21.68
-30.21332,21.69
-21.97333,21.7
-14.19111,21.71
-10.89511,21.72
-10.80355,21.73
-4.30311,21.74
1.556444,21.75
4.30311,21.76
10.34577,21.77
21.51555,21.78
29.57244,21.79
36.98843,21.8
38.45332,21.81
35.52354,21.82
39.7351,21.83
45.96088,21.84
53.83465,21.85
60.33509,21.86
61.61687,21.87
67.01865,21.88
72.60353,21.89
75.44176,21.9
80.66042,21.91
84.32264,21.92
87.80175,21.93
87.34397,21.94
79.74487,21.95
71.77953,21.96
63.44798,21.97
56.2151,21.98
49.07376,21.99
45.86932,22
48.7991,22.01
41.19999,22.02
30.48799,22.03
24.81155,22.04
21.14933,22.05
23.89599,22.06
26.91733,22.07
27.74133,22.08
23.52977,22.09
9.521775,22.1
-0.2746666,22.11
-2.197333,22.12
0.5493332,22.13
10.25422,22.14
15.47288,22.15
14.74044,22.16
11.81066,22.17
6.500443,22.18
4.394665,22.19
6.134221,22.2
8.148442,22.21
9.796441,22.22
9.613331,22.23
9.155553,22.24
6.408887,22.25
1.922666,22.26
-0.1831111,22.27
-5.035554,22.28
-6.775109,22.29
-12.45155,22.3
-23.80444,22.31
-22.70577,22.32
-15.74755,22.33
-13.00089,22.34
-10.712,22.35
-8.331553,22.36
-12.90933,22.37
-15.38133,22.38
-15.56444,22.39
-29.11466,22.4
-38.9111,22.41
-31.40355,22.42
-20.87466,22.43
-12.54311,22.44
-10.07111,22.45
-13.91644,22.46
-17.02933,22.47
-23.62133,22.48
-28.65688,22.49
-27.00888,22.5
-29.48088,22.51
-29.75555,22.52
-27.92444,22.53
-26.27644,22.54
-21.14933,22.55
-20.14222,22.56
-25.54399,22.57
-36.53065,22.58
-40.19288,22.59
-35.79821,22.6
-31.03732,22.61
-19.86755,22.62
-14.09955,22.63
-17.12088,22.64
-16.11377,22.65
-16.11377,22.66
-17.12088,22.67
-16.84622,22.68
-20.69155,22.69
-17.85333,22.7
-13.64177,22.71
-15.38133,22.72
-14.37422,22.73
-12.72622,22.74
-14.832,22.75
-19.40977,22.76
-18.95199,22.77
-19.40977,22.78
-26.00177,22.79
-26.18488,22.8
-21.79022,22.81
-21.97333,22.82
-22.24799,22.83
-16.66311,22.84
-12.54311,22.85
-14.74044,22.86
-15.83911,22.87
-16.93777,22.88
-18.40266,22.89
-17.85333,22.9
-17.76177,22.91
-14.37422,22.92
-8.606219,22.93
-3.112888,22.94
0.6408887,22.95
-3.570666,22.96
-10.52889,22.97
-17.12088,22.98
-23.2551,22.99
-31.86132,23
-44.31288,23.01
-53.37687,23.02
-56.2151,23.03
-50.81332,23.04
-41.47466,23.05
-32.3191,23.06
-25.36088,23.07
-25.45244,23.08
-32.22755,23.09
-38.0871,23.1
-42.75643,23.11
-50.08088,23.12
-54.29243,23.13
-57.95465,23.14
-60.42665,23.15
-57.49687,23.16
-55.75732,23.17
-52.73598,23.18
-45.68621,23.19
-42.02399,23.2
-42.75643,23.21
-41.74932,23.22
-39.64354,23.23
-39.7351,23.24
-44.86221,23.25
-47.70043,23.26
-45.96088,23.27
-47.70043,23.28
-47.9751,23.29
-48.89065,23.3
-46.41865,23.31
-36.71377,23.32
-34.05865,23.33
-34.05865,23.34
-29.75555,23.35
-33.23466,23.36
-34.42488,23.37
-33.87555,23.38
-29.66399,23.39
-20.05066,23.4
-23.80444,23.41
-26.73421,23.42
-24.71999,23.43
-26.00177,23.44
-23.89599,23.45
-14.46577,23.46
-5.035554,23.47
-3.570666,23.48
-6.134221,23.49
-14.19111,23.5
-18.40266,23.51
-16.66311,23.52
-13.00089,23.53
-4.30311,23.54
4.486221,23.55
4.943998,23.56
-4.028443,23.57
-18.58577,23.58
-27.28355,23.59
-26.36799,23.6
-20.59999,23.61
-6.866664,23.62
0.09155553,23.63
5.584887,23.64
8.148442,23.65
4.028443,23.66
3.845332,23.67
-3.845332,23.68
-14.46577,23.69
-19.68444,23.7
-20.41688,23.71
-15.19822,23.72
-6.683554,23.73
-2.838221,23.74
-1.464888,23.75
-1.098666,23.76
-7.415998,23.77
-13.09244,23.78
-8.423109,23.79
-3.112888,23.8
-1.098666,23.81
2.65511,23.82
1.831111,23.83
0.2746666,23.84
-0.8239998,23.85
-2.105777,23.86
-2.563555,23.87
-7.78222,23.88
-9.887997,23.89
-4.577776,23.9
-1.007111,23.91
-0.2746666,23.92
-0.9155553,23.93
-2.197333,23.94
-2.288888,23.95
-0.09155553,23.96
-3.112888,23.97
-9.063997,23.98
-12.54311,23.99
-9.247108,24
-1.922666,24.01
2.471999,24.02
8.331553,24.03
11.07822,24.04
7.965331,24.05
0.7324442,24.06
-9.613331,24.07
-15.38133,24.08
-20.96622,24.09
-18.12799,24.1
-8.514664,24.11
-7.141331,24.12
-4.211555,24.13
-7.049776,24.14
-13.73333,24.15
-16.84622,24.16
-22.15644,24.17
-18.40266,24.18
-4.943998,24.19
9.063997,24.2
17.48711,24.21
16.20533,24.22
12.81777,24.23
9.887997,24.24
5.676443,24.25
2.65511,24.26
6.683554,24.27
17.39555,24.28
24.81155,24.29
28.47377,24.3
27.74133,24.31
24.81155,24.32
20.41688,24.33
14.92355,24.34
15.74755,24.35
19.50133,24.36
20.41688,24.37
21.88177,24.38
22.4311,24.39
23.80444,24.4
23.89599,24.41
24.62844,24.42
28.74844,24.43
28.01599,24.44
27.64977,24.45
25.81866,24.46
22.79733,24.47
20.41688,24.48
11.62755,24.49
3.204443,24.5
2.746666,24.51
5.676443,24.52
3.570666,24.53
-0.4577776,24.54
2.014222,24.55
5.12711,24.56
4.30311,24.57
-1.831111,24.58
-7.232887,24.59
-8.148442,24.6
-9.521775,24.61
-5.035554,24.62
1.098666,24.63
1.007111,24.64
5.12711,24.65
8.514664,24.66
4.30311,24.67
-0.5493332,24.68
-3.936888,24.69
-3.845332,24.7
-5.035554,24.71
-7.232887,24.72
-8.331553,24.73
-7.690664,24.74
-8.972442,24.75
-8.514664,24.76
-4.30311,24.77
-3.845332,24.78
-4.486221,24.79
-9.247108,24.8
-17.02933,24.81
-24.9031,24.82
-32.04443,24.83
-31.58666,24.84
-26.45955,24.85
-19.9591,24.86
-7.141331,24.87
4.760888,24.88
3.47911,24.89
2.105777,24.9
1.007111,24.91
-1.739555,24.92
-4.211555,24.93
-10.07111,24.94
-7.324442,24.95
-0,24.96
9.247108,24.97
16.66311,24.98
19.22666,24.99
15.656,25
9.979552,25.01
7.78222,25.02
-1.556444,25.03
-4.852443,25.04
-3.112888,25.05
-3.295999,25.06
4.028443,25.07
10.34577,25.08
12.90933,25.09
15.93066,25.1
14.008,25.11
11.71911,25.12
9.338664,25.13
6.500443,25.14
4.394665,25.15
-1.007111,25.16
-1.098666,25.17
1.007111,25.18
1.464888,25.19
3.021333,25.2
0.1831111,25.21
-2.838221,25.22
-3.753777,25.23
-10.34577,25.24
-14.74044,25.25
-17.39555,25.26
-24.26221,25.27
-23.2551,25.28
-19.31822,25.29
-14.37422,25.3
-10.25422,25.31
-3.936888,25.32
9.063997,25.33
14.008,25.34
19.04355,25.35
28.10755,25.36
27.28355,25.37
23.89599,25.38
19.59288,25.39
13.36711,25.4
14.92355,25.41
25.08621,25.42
34.97421,25.43
39.27732,25.44
39.82666,25.45
35.79821,25.46
28.10755,25.47
21.24088,25.48
22.06488,25.49
33.1431,25.5
45.86932,25.51
48.61599,25.52
45.77776,25.53
42.2071,25.54
34.42488,25.55
32.50221,25.56
37.81243,25.57
42.02399,25.58
43.12265,25.59
42.02399,25.6
38.9111,25.61
34.7911,25.62
36.53065,25.63
42.11554,25.64
52.18665,25.65
58.8702,25.66
52.73598,25.67
45.96088,25.68
43.0311,25.69
38.54488,25.7
38.9111,25.71
44.77065,25.72
48.43287,25.73
49.25687,25.74
46.87643,25.75
40.10132,25.76
33.23466,25.77
31.22044,25.78
32.04443,25.79
32.95999,25.8
33.05154,25.81
30.85421,25.82
30.12177,25.83
30.03021,25.84
27.55821,25.85
28.1991,25.86
31.03732,25.87
34.69955,25.88
37.81243,25.89
40.46754,25.9
43.0311,25.91
40.00977,25.92
36.89688,25.93
30.57955,25.94
17.85333,25.95
-0.8239998,25.96
-22.33955,25.97
-37.62932,25.98
-46.78487,25.99
-42.29865,26
-29.66399,26.01
-23.2551,26.02
-21.79022,26.03
-25.36088,26.04
-31.86132,26.05
-39.00266,26.06
-46.51021,26.07
-54.38398,26.08
-63.35643,26.09
-72.78664,26.1
-74.70931,26.11
-67.56798,26.12
-53.46843,26.13
-35.06577,26.14
-19.04355,26.15
-11.62755,26.16
-13.00089,26.17
-20.14222,26.18
-28.74844,26.19
-34.24177,26.2
-44.6791,26.21
-56.03198,26.22
-57.13065,26.23
-49.89776,26.24
-38.0871,26.25
-27.19199,26.26
-22.06488,26.27
-21.79022,26.28
-22.4311,26.29
-22.61422,26.3
-26.27644,26.31
-29.38932,26.32
-28.29066,26.33
-26.18488,26.34
-25.08621,26.35
-23.71288,26.36
-20.96622,26.37
-17.39555,26.38
-9.613331,26.39
1.464888,26.4
11.35289,26.41
18.03644,26.42
22.33955,26.43
18.95199,26.44
10.52889,26.45
2.563555,26.46
-4.943998,26.47
-8.697775,26.48
-8.78933,26.49
-3.845332,26.5
3.204443,26.51
6.866664,26.52
9.338664,26.53
8.056887,26.54
9.247108,26.55
13.184,26.56
14.09955,26.57
18.31111,26.58
20.05066,26.59
18.31111,26.6
21.24088,26.61
32.04443,26.62
38.54488,26.63
41.10843,26.64
43.21421,26.65
41.3831,26.66
45.96088,26.67
52.55287,26.68
61.79998,26.69
73.88531,26.7
83.59019,26.71
86.70309,26.72
85.14664,26.73
84.23109,26.74
81.85064,26.75
83.68176,26.76
87.16087,26.77
90.73153,26.78
91.18931,26.79
87.61864,26.8
86.33686,26.81
89.44975,26.82
92.8373,26.83
98.6053,26.84
100.6195,26.85
97.32352,26.86
99.61241,26.87
100.3449,26.88
101.9929,26.89
104.3733,26.9
101.4435,26.91
97.32352,26.92
93.02042,26.93
85.87909,26.94
80.47731,26.95
85.05508,26.96
90.27375,26.97
93.29508,26.98
93.11197,26.99
84.04797,27
72.8782,27.01
61.43376,27.02
52.36976,27.03
50.81332,27.04
49.16532,27.05
41.56621,27.06
31.31199,27.07
23.2551,27.08
21.79022,27.09
22.70577,27.1
24.35377,27.11
26.5511,27.12
30.39643,27.13
32.95999,27.14
30.03021,27.15
26.73421,27.16
21.97333,27.17
18.21955,27.18
15.38133,27.19
13.00089,27.2
17.94488,27.21
14.55733,27.22
5.676443,27.23
5.584887,27.24
6.042665,27.25
7.690664,27.26
0.6408887,27.27
-5.676443,27.28
-8.423109,27.29
-13.09244,27.3
-12.36,27.31
-13.00089,27.32
-14.55733,27.33
-16.84622,27.34
-16.66311,27.35
-18.58577,27.36
-19.50133,27.37
-19.68444,27.38
-23.98755,27.39
-26.5511,27.4
-31.31199,27.41
-34.15021,27.42
-35.98132,27.43
-39.82666,27.44
-42.02399,27.45
-44.6791,27.46
-45.86932,27.47
-49.25687,27.48
-50.63021,27.49
-52.91909,27.5
-53.10221,27.51
-43.94666,27.52
-42.57332,27.53
-44.12976,27.54
-43.94666,27.55
-38.17865,27.56
-32.50221,27.57
-32.50221,27.58
-24.99466,27.59
-19.86755,27.6
-22.33955,27.61
-26.73421,27.62
-30.21332,27.63
-34.24177,27.64
-37.62932,27.65
-36.62221,27.66
-31.67821,27.67
-25.26933,27.68
-25.7271,27.69
-29.66399,27.7
-35.06577,27.71
-45.59465,27.72
-53.10221,27.73
-56.76443,27.74
-55.29954,27.75
-43.21421,27.76
-33.78399,27.77
-26.36799,27.78
-22.15644,27.79
-25.17777,27.8
-26.18488,27.81
-29.75555,27.82
-31.58666,27.83
-25.7271,27.84
-14.55733,27.85
-6.866664,27.86
-6.317331,27.87
-5.493332,27.88
-8.239998,27.89
-14.74044,27.9
-19.50133,27.91
-19.04355,27.92
-22.4311,27.93
-30.12177,27.94
-36.25599,27.95
-39.55199,27.96
-38.36177,27.97
-38.36177,27.98
-36.98843,27.99
-32.95999,28
-27.83288,28.01
-23.43822,28.02
-21.88177,28.03
-21.51555,28.04
-18.86044,28.05
-18.86044,28.06
-16.93777,28.07
-11.81066,28.08
-7.324442,28.09
-2.563555,28.1
-4.669332,28.11
-10.16266,28.12
-9.521775,28.13
-6.134221,28.14
-7.141331,28.15
-12.17689,28.16
-16.38844,28.17
-20.14222,28.18
-22.4311,28.19
-19.13511,28.2
-21.33244,28.21
-20.41688,28.22
-11.16977,28.23
-2.929777,28.24
5.12711,28.25
8.239998,28.26
8.697775,28.27
6.683554,28.28
4.30311,28.29
3.387555,28.3
1.373333,28.31
-1.464888,28.32
-3.753777,28.33
-1.373333,28.34
4.30311,28.35
3.47911,28.36
-0.7324442,28.37
1.739555,28.38
0.5493332,28.39
-2.014222,28.4
-1.648,28.41
-4.211555,28.42
-5.676443,28.43
-10.16266,28.44
-12.54311,28.45
-12.90933,28.46
-14.46577,28.47
-14.19111,28.48
-16.48,28.49
-19.86755,28.5
-21.42399,28.51
-16.38844,28.52
-11.07822,28.53
-11.62755,28.54
-13.55022,28.55
-12.72622,28.56
-13.91644,28.57
-16.11377,28.58
-17.48711,28.59
-18.31111,28.6
-17.39555,28.61
-26.5511,28.62
-34.15021,28.63
-35.43199,28.64
-38.9111,28.65
-38.54488,28.66
-40.37599,28.67
-45.04532,28.68
-41.29154,28.69
-37.90399,28.7
-39.64354,28.71
-37.17154,28.72
-33.23466,28.73
-35.43199,28.74
-37.99554,28.75
-35.15732,28.76
-32.95999,28.77
-26.82577,28.78
-27.64977,28.79
-29.66399,28.8
-23.2551,28.81
-23.71288,28.82
-20.96622,28.83
-19.31822,28.84
-19.22666,28.85
-16.38844,28.86
-15.38133,28.87
-13.184,28.88
-15.93066,28.89
-16.75466,28.9
-14.46577,28.91
-15.47288,28.92
-9.796441,28.93
-0.1831111,28.94
6.95822,28.95
12.54311,28.96
14.46577,28.97
7.415998,28.98
-7.599109,28.99
-21.60711,29
-41.93243,29.01
-68.57509,29.02
-90.1822,29.03
-106.2044,29.04
-113.1626,29.05
-113.8951,29.06
-106.296,29.07
-97.50664,29.08
-96.31641,29.09
-88.44264,29.1
-79.4702,29.11
-69.85686,29.12
-60.60976,29.13
-60.70132,29.14
-57.49687,29.15
-54.01776,29.16
-55.75732,29.17
-56.76443,29.18
-55.11643,29.19
-54.75021,29.2
-58.22932,29.21
-59.87732,29.22
-56.76443,29.23
-54.20087,29.24
-55.48265,29.25
-56.03198,29.26
-48.98221,29.27
-35.06577,29.28
-21.33244,29.29
-12.08533,29.3
-7.690664,29.31
-8.697775,29.32
-18.21955,29.33
-22.15644,29.34
-19.77599,29.35
